инн,год,оценка,дата_регистрации,статус,нематериальные_активы,результаты_исследований_и_разработок,нематериальные_поисковые_активы,материальные_поисковые_активы,основные_средства,доходные_вложения_в_материальные_ценности,финансовые_вложения,отложенные_налоговые_активы,прочие_внеоборотные_активы,итого_по_разделу_i,запасы,налог_на_добавленную_стоимость_по_приобретенным_ценностям,дебиторская_задолженность,финансовые_вложения_(за_исключением_денежных_эквивалентов),денежные_средства_и_денежные_эквиваленты,прочие_оборотные_активы,итого_по_разделу_ii,баланс,"уставный_капитал_(складочный_капитал,_уставный_фонд,_вклады_товарищей)","собственные_акции,_выкупленные_у_акционеров",переоценка_внеоборотных_активов,добавочный_капитал_(без_переоценки),резервный_капитал,нераспределенная_прибыль_(непокрытый_убыток),итого_по_разделу_iii,заемные_средства,отложенные_налоговые_обязательства,оценочные_обязательства,прочие_обязательства,итого_по_разделу_iv,кредиторская_задолженность,доходы_будущих_периодов,итого_по_разделу_v,выручка,себестоимость_продаж,валовая_прибыль_(убыток),коммерческие_расходы,управленческие_расходы,прибыль_(убыток)_от_продаж,доходы_от_участия_в_других_организациях,проценты_к_получению,проценты_к_уплате,прочие_доходы,прочие_расходы,прибыль_(убыток)_до_налогообложения,текущий_налог_на_прибыль,постоянные_налоговые_обязательства_(активы),изменение_отложенных_налоговых_обязательств,изменение_отложенных_налоговых_активов,прочее,чистая_прибыль_(убыток),"результат_от_переоценки_внеоборотных_активов,_не_включаемый_в_чистую_прибыль_(убыток)_периода","результат_от_прочих_операций,_не_включаемый_в_чистую_прибыль_(убыток)_периода",совокупный_финансовый_результат_периода
5020037784,2017,высокий,02.03.2004,Действующее,"1 122 000,00","0,00","0,00","0,00","9 785 153 000,00","0,00","400 983 000,00","8 320 029 000,00","1 511 214 000,00","20 018 501 000,00","2 426 490 000,00","0,00","4 573 842 000,00","14 624 000,00","4 130 951 000,00","0,00","11 145 907 000,00","31 164 408 000,00","4 973 293 000,00","0,00","0,00","34 841 911 000,00","99 353 000,00","-35 927 079 000,00","3 987 478 000,00","14 042 285 000,00","553 137 000,00","815 013 000,00","0,00","553 137 000,00","11 766 495 000,00","0,00","26 623 793 000,00","28 651 322 000,00","16 400 506 000,00","12 250 816 000,00","10 403 098 000,00","3 403 271 000,00","-1 555 553 000,00","0,00","36 232 000,00","1 365 555 000,00","1 142 790 000,00","3 771 568 000,00","-5 513 654 000,00","0,00","59 944 000,00","-553 136 000,00","883 969 000,00","-1 224 000,00","-5 184 045 000,00","0,00","0,00","-5 184 045 000,00"
5020037784,2016,высокий,02.03.2004,Действующее,"21 408 000,00","0,00","0,00","0,00","13 270 257 000,00","0,00","1 000 983 000,00","7 436 061 000,00","1 330 258 000,00","23 058 967 000,00","2 410 902 000,00","0,00","5 716 940 000,00","20 197 000,00","1 834 183 000,00","0,00","9 982 222 000,00","33 041 189 000,00","4 973 293 000,00","0,00","0,00","34 841 911 000,00","99 353 000,00","-30 743 032 000,00","9 171 525 000,00","10 702 810 000,00","0,00","289 818 000,00","0,00","0,00","12 877 036 000,00","0,00","23 869 664 000,00","41 662 605 000,00","17 310 679 000,00","24 351 926 000,00","23 592 739 000,00","2 174 968 000,00","-1 415 781 000,00","0,00","35 156 000,00","1 057 375 000,00","1 614 982 000,00","1 426 891 000,00","-2 249 909 000,00","0,00","43 996 000,00","0,00","405 989 000,00","-178 000,00","-1 844 098 000,00","0,00","0,00","-1 844 098 000,00"
3444076092,2018,средний,11.02.2000,Действующее,"0,00","0,00","0,00","0,00","1 588 000,00","0,00","0,00","0,00","0,00","1 588 000,00","0,00","0,00","35 000,00","0,00","7 000,00","0,00","42 000,00","1 630 000,00","0,00","0,00","0,00","1 606 000,00","0,00","0,00","1 606 000,00","0,00","0,00","0,00","0,00","0,00","24 000,00","0,00","24 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
3444076092,2017,средний,11.02.2000,Действующее,"0,00","0,00","0,00","0,00","1 588 000,00","0,00","0,00","0,00","0,00","1 588 000,00","0,00","0,00","25 000,00","0,00","6 000,00","0,00","31 000,00","1 619 000,00","0,00","0,00","0,00","1 575 000,00","0,00","0,00","1 575 000,00","0,00","0,00","0,00","0,00","0,00","44 000,00","0,00","44 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
3444076092,2016,средний,11.02.2000,Действующее,"0,00","0,00","0,00","0,00","1 588 000,00","0,00","0,00","0,00","0,00","1 588 000,00","0,00","0,00","13 000,00","0,00","4 000,00","0,00","17 000,00","1 605 000,00","0,00","0,00","0,00","1 598 000,00","0,00","0,00","1 598 000,00","0,00","0,00","0,00","0,00","0,00","7 000,00","0,00","7 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
2460244680,2018,средний,26.02.2013,Действующее,"0,00","0,00","0,00","0,00","10 000,00","0,00","0,00","0,00","0,00","10 000,00","430 000,00","0,00","4 366 000,00","0,00","2 785 000,00","0,00","7 581 000,00","7 591 000,00","0,00","0,00","0,00","0,00","0,00","0,00","480 000,00","10 000,00","0,00","0,00","0,00","1 000,00","7 100 000,00","0,00","7 110 000,00","10 106 000,00","9 410 000,00","696 000,00","0,00","0,00","696 000,00","0,00","0,00","0,00","0,00","46 000,00","650 000,00","98 000,00","0,00","0,00","0,00","0,00","552 000,00","0,00","0,00","0,00"
3327840740,2018,средний,10.12.2008,Действующее,"0,00","0,00","0,00","0,00","83 912 000,00","0,00","0,00","0,00","0,00","83 912 000,00","5 707 000,00","0,00","17 032 000,00","0,00","111 000,00","0,00","22 850 000,00","106 762 000,00","0,00","0,00","0,00","0,00","0,00","0,00","6 663 000,00","83 738 000,00","0,00","0,00","0,00","0,00","16 361 000,00","0,00","100 099 000,00","0,00","14 000,00","-14 000,00","0,00","0,00","-14 000,00","0,00","0,00","0,00","6 700 000,00","94 000,00","6 592 000,00","0,00","0,00","0,00","0,00","0,00","6 592 000,00","0,00","0,00","0,00"
3327840740,2017,средний,10.12.2008,Действующее,"0,00","0,00","0,00","0,00","28 932 000,00","0,00","0,00","0,00","0,00","28 932 000,00","4 211 000,00","0,00","6 694 000,00","0,00","10 000,00","0,00","10 915 000,00","39 847 000,00","0,00","0,00","0,00","0,00","0,00","0,00","71 000,00","29 079 000,00","0,00","0,00","0,00","0,00","10 697 000,00","0,00","39 776 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","34 000,00","-34 000,00","0,00","0,00","0,00","0,00","0,00","-34 000,00","0,00","0,00","0,00"
3327840740,2016,средний,10.12.2008,Действующее,"0,00","0,00","0,00","0,00","2 460 000,00","0,00","0,00","0,00","0,00","2 460 000,00","0,00","0,00","8 758 000,00","0,00","91 000,00","0,00","8 849 000,00","11 309 000,00","0,00","0,00","0,00","0,00","0,00","0,00","813 000,00","5 936 000,00","0,00","0,00","0,00","0,00","4 560 000,00","0,00","10 496 000,00","0,00","18 000,00","-18 000,00","0,00","0,00","-18 000,00","0,00","0,00","0,00","1 500 000,00","510 000,00","972 000,00","2 000,00","0,00","0,00","0,00","0,00","970 000,00","0,00","0,00","0,00"
5506205530,2018,низкий,20.08.2008,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9 352 000,00","0,00","16 556 000,00","2 000,00","0,00","111 000,00","26 020 000,00","26 020 000,00","10 000,00","0,00","0,00","0,00","0,00","17 304 000,00","17 314 000,00","2 230 000,00","0,00","0,00","0,00","0,00","6 476 000,00","0,00","8 706 000,00","86 000,00","85 000,00","1 000,00","0,00","0,00","1 000,00","0,00","0,00","0,00","0,00","0,00","1 000,00","0,00","0,00","0,00","0,00","0,00","1 000,00","0,00","0,00","1 000,00"
5506205530,2017,низкий,20.08.2008,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9 437 000,00","0,00","16 507 000,00","2 000,00","0,00","111 000,00","26 056 000,00","26 056 000,00","10 000,00","0,00","0,00","0,00","0,00","17 303 000,00","17 313 000,00","2 230 000,00","0,00","0,00","0,00","0,00","6 513 000,00","0,00","8 743 000,00","2 731 000,00","2 602 000,00","129 000,00","0,00","0,00","129 000,00","0,00","0,00","0,00","0,00","12 000,00","117 000,00","23 000,00","0,00","0,00","0,00","0,00","94 000,00","0,00","0,00","94 000,00"
5506205530,2016,низкий,20.08.2008,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9 851 000,00","0,00","20 010 000,00","2 000,00","0,00","111 000,00","29 974 000,00","29 974 000,00","10 000,00","0,00","0,00","0,00","0,00","17 209 000,00","17 219 000,00","2 230 000,00","0,00","0,00","0,00","0,00","10 525 000,00","0,00","12 755 000,00","3 108 000,00","2 607 000,00","501 000,00","479 000,00","0,00","22 000,00","0,00","0,00","0,00","1 860 000,00","4 096 000,00","-2 214 000,00","0,00","0,00","0,00","0,00","12 000,00","-2 226 000,00","0,00","0,00","-2 226 000,00"
7452050497,2018,средний,22.09.2006,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","81 000,00","0,00","105 000,00","0,00","186 000,00","186 000,00","0,00","0,00","0,00","0,00","0,00","0,00","35 000,00","140 000,00","0,00","0,00","11 000,00","0,00","0,00","0,00","151 000,00","6 060 000,00","5 874 000,00","186 000,00","0,00","0,00","186 000,00","0,00","0,00","0,00","15 000,00","0,00","201 000,00","61 000,00","0,00","0,00","0,00","0,00","140 000,00","0,00","0,00","0,00"
7452050497,2017,средний,22.09.2006,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","100 000,00","0,00","94 000,00","0,00","194 000,00","194 000,00","0,00","0,00","0,00","0,00","0,00","0,00","-105 000,00","256 000,00","0,00","0,00","0,00","0,00","43 000,00","0,00","299 000,00","6 403 000,00","6 331 000,00","72 000,00","0,00","0,00","72 000,00","0,00","0,00","0,00","0,00","12 000,00","60 000,00","64 000,00","0,00","0,00","0,00","0,00","-4 000,00","0,00","0,00","0,00"
7452050497,2016,средний,22.09.2006,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","101 000,00","0,00","101 000,00","101 000,00","0,00","0,00","0,00","0,00","0,00","0,00","-101 000,00","137 000,00","0,00","0,00","36 000,00","0,00","29 000,00","0,00","202 000,00","5 021 000,00","4 933 000,00","88 000,00","0,00","0,00","88 000,00","0,00","0,00","0,00","0,00","0,00","88 000,00","50 000,00","0,00","0,00","0,00","0,00","38 000,00","0,00","0,00","0,00"
5904044917,2018,низкий,13.03.2000,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7 367 813,00","975 226,00","8 343 039,00","8 343 039,00","0,00","0,00","0,00","0,00","0,00","6 424 324,00","6 424 324,00","0,00","0,00","0,00","0,00","0,00","1 918 715,00","0,00","1 918 715,00","8 832 295,00","0,00","8 832 295,00","0,00","9 101 981,00","-269 686,00","0,00","0,00","0,00","0,00","0,00","-269 686,00","88 323,00","0,00","0,00","0,00","0,00","-358 009,00","0,00","0,00","-358 009,00"
5904044917,2017,низкий,13.03.2000,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7 544 000,00","647 051,00","8 191 051,00","8 191 051,00","0,00","0,00","0,00","0,00","0,00","6 424 324,00","6 424 324,00","0,00","0,00","0,00","0,00","0,00","1 766 727,00","0,00","1 766 727,00","8 752 526,00","0,00","8 752 526,00","0,00","9 069 157,00","-316 631,00","0,00","0,00","0,00","0,00","0,00","-316 631,00","87 525,00","0,00","0,00","0,00","0,00","-404 156,00","0,00","0,00","-404 156,00"
5904044917,2016,низкий,13.03.2000,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7 637 199 000,00","1 151 794 000,00","8 788 993 000,00","8 788 993 000,00","0,00","0,00","0,00","0,00","0,00","7 424 324 000,00","7 424 324 000,00","0,00","0,00","0,00","0,00","0,00","1 364 669 000,00","0,00","1 364 669 000,00","8 888 796 000,00","0,00","8 888 796 000,00","0,00","10 006 085 000,00","-1 117 289 000,00","0,00","0,00","0,00","0,00","0,00","-1 117 289 000,00","88 888 000,00","0,00","0,00","0,00","0,00","-1 206 177 000,00","0,00","0,00","-1 206 177 000,00"
5017023654,2018,средний,10.04.2003,Действующее,"0,00","0,00","0,00","0,00","2 397 000,00","0,00","0,00","0,00","0,00","2 397 000,00","0,00","0,00","1 422 000,00","0,00","1 105 000,00","0,00","2 527 000,00","4 924 000,00","0,00","0,00","0,00","2 211 000,00","2 397 000,00","0,00","4 607 000,00","0,00","0,00","0,00","0,00","0,00","316 000,00","0,00","316 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","69 000,00","0,00","69 000,00","4 000,00","0,00","0,00","0,00","0,00","65 000,00","158 000,00","0,00","223 000,00"
5017023654,2017,средний,10.04.2003,Действующее,"0,00","0,00","0,00","0,00","2 239 000,00","0,00","0,00","0,00","0,00","2 239 000,00","0,00","0,00","1 521 000,00","0,00","691 000,00","0,00","2 212 000,00","4 451 000,00","0,00","0,00","0,00","1 887 000,00","2 239 000,00","0,00","4 126 000,00","0,00","0,00","0,00","0,00","0,00","326 000,00","0,00","326 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","69 000,00","0,00","69 000,00","4 000,00","0,00","0,00","0,00","0,00","65 000,00","2 239 000,00","0,00","2 304 000,00"
5017023654,2016,средний,10.04.2003,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1 112 000,00","0,00","785 000,00","0,00","1 898 000,00","1 898 000,00","0,00","0,00","0,00","1 625 000,00","0,00","0,00","1 625 000,00","0,00","0,00","0,00","0,00","0,00","273 000,00","0,00","273 000,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","84 000,00","0,00","84 000,00","0,00","0,00","0,00","0,00","5 000,00","79 000,00","0,00","0,00","79 000,00"
5034004041,2018,высокий,18.05.2000,Действующее,"0,00","0,00","0,00","0,00","26 418 000,00","0,00","0,00","0,00","0,00","26 418 000,00","0,00","0,00","57 919 000,00","0,00","1 504 000,00","0,00","59 423 000,00","85 841 000,00","0,00","0,00","0,00","0,00","0,00","0,00","55 564 000,00","0,00","0,00","0,00","0,00","0,00","30 277 000,00","0,00","30 277 000,00","107 578 000,00","91 142 000,00","16 436 000,00","0,00","0,00","16 436 000,00","0,00","0,00","0,00","0,00","11 557 000,00","4 879 000,00","2 173 000,00","0,00","0,00","0,00","0,00","2 706 000,00","0,00","0,00","0,00"
5034004041,2017,высокий,18.05.2000,Действующее,"0,00","0,00","0,00","0,00","23 512 000,00","0,00","0,00","0,00","0,00","23 512 000,00","0,00","0,00","49 896 000,00","0,00","1 396 000,00","0,00","51 292 000,00","74 803 000,00","0,00","0,00","0,00","0,00","0,00","0,00","52 858 000,00","0,00","0,00","0,00","0,00","0,00","21 945 000,00","0,00","21 945 000,00","95 646 000,00","79 418 000,00","16 228 000,00","0,00","0,00","16 228 000,00","0,00","0,00","0,00","0,00","6 951 000,00","9 277 000,00","1 448 000,00","0,00","0,00","0,00","0,00","7 829 000,00","0,00","0,00","0,00"
5034004041,2016,высокий,18.05.2000,Действующее,"0,00","0,00","0,00","0,00","15 650 000,00","0,00","0,00","0,00","0,00","15 650 000,00","0,00","0,00","48 532 000,00","0,00","374 000,00","0,00","48 906 000,00","64 556 000,00","0,00","0,00","0,00","0,00","0,00","0,00","45 019 000,00","0,00","0,00","0,00","0,00","0,00","19 537 000,00","0,00","19 537 000,00","78 267 000,00","67 931 000,00","10 336 000,00","0,00","0,00","10 336 000,00","0,00","0,00","0,00","0,00","861 000,00","9 475 000,00","818 000,00","0,00","0,00","0,00","0,00","8 657 000,00","0,00","0,00","0,00"
7536092278,2018,высокий,14.05.2008,Действующее,"0,00","0,00","0,00","0,00","204 000,00","0,00","0,00","0,00","0,00","204 000,00","5 901 000,00","0,00","906 000,00","0,00","6 834 000,00","0,00","13 641 000,00","13 845 000,00","0,00","0,00","0,00","0,00","0,00","0,00","13 078 000,00","0,00","0,00","0,00","0,00","0,00","767 000,00","0,00","767 000,00","31 332 000,00","26 897 000,00","4 435 000,00","0,00","0,00","4 435 000,00","0,00","0,00","0,00","374 000,00","442 000,00","4 367 000,00","700 000,00","0,00","0,00","0,00","0,00","3 667 000,00","0,00","0,00","0,00"
7536092278,2017,высокий,14.05.2008,Действующее,"0,00","0,00","0,00","0,00","311 000,00","0,00","0,00","0,00","0,00","311 000,00","5 651 000,00","0,00","1 354 000,00","0,00","3 306 000,00","0,00","10 311 000,00","10 622 000,00","0,00","0,00","0,00","0,00","0,00","0,00","9 411 000,00","0,00","0,00","0,00","0,00","0,00","1 211 000,00","0,00","1 211 000,00","31 469 000,00","28 146 000,00","3 323 000,00","0,00","0,00","3 323 000,00","0,00","0,00","0,00","373 000,00","490 000,00","3 206 000,00","310 000,00","0,00","0,00","0,00","0,00","2 896 000,00","0,00","0,00","0,00"
7536092278,2016,высокий,14.05.2008,Действующее,"0,00","0,00","0,00","0,00","118 000,00","0,00","0,00","0,00","0,00","118 000,00","4 366 000,00","0,00","1 582 000,00","0,00","1 088 000,00","0,00","7 036 000,00","7 154 000,00","0,00","0,00","0,00","0,00","0,00","0,00","6 515 000,00","0,00","0,00","0,00","0,00","0,00","639 000,00","0,00","639 000,00","24 090 000,00","22 399 000,00","1 691 000,00","0,00","0,00","1 691 000,00","0,00","0,00","0,00","189 000,00","306 000,00","1 574 000,00","304 000,00","0,00","0,00","0,00","0,00","1 270 000,00","0,00","0,00","0,00"
5045016560,2018,высокий,01.03.2002,Действующее,"61 000 000,00","0,00","0,00","0,00","20 989 000 000,00","0,00","40 770 000 000,00","1 703 000 000,00","2 973 000 000,00","66 496 000 000,00","12 115 000 000,00","1 146 000 000,00","9 015 000 000,00","0,00","2 554 000 000,00","176 000 000,00","25 006 000 000,00","91 502 000 000,00","3 804 000 000,00","0,00","877 000 000,00","592 000 000,00","0,00","61 888 000 000,00","67 161 000 000,00","0,00","1 019 000 000,00","1 200 000 000,00","0,00","1 019 000 000,00","22 122 000 000,00","0,00","23 322 000 000,00","111 271 000 000,00","54 514 000 000,00","56 757 000 000,00","26 219 000 000,00","13 069 000 000,00","17 469 000 000,00","0,00","1 820 000 000,00","30 000 000,00","3 623 000 000,00","5 191 000 000,00","17 691 000 000,00","4 293 000 000,00","93 000 000,00","-139 000 000,00","799 000 000,00","-3 000 000,00","14 055 000 000,00","0,00","0,00","14 055 000 000,00"
5045016560,2017,высокий,01.03.2002,Действующее,"33 000 000,00","0,00","0,00","0,00","18 690 000 000,00","0,00","23 240 000 000,00","821 000 000,00","1 968 000 000,00","44 752 000 000,00","7 846 000 000,00","908 000 000,00","6 862 000 000,00","0,00","489 000 000,00","144 000 000,00","16 249 000 000,00","61 001 000 000,00","2 893 000 000,00","0,00","286 000 000,00","592 000 000,00","0,00","39 321 000 000,00","43 092 000 000,00","28 000 000,00","783 000 000,00","609 000 000,00","0,00","783 000 000,00","16 489 000 000,00","0,00","17 126 000 000,00","102 552 000 000,00","48 354 000 000,00","54 198 000 000,00","23 104 000 000,00","10 154 000 000,00","20 940 000 000,00","0,00","4 097 000 000,00","53 000 000,00","2 010 000 000,00","4 559 000 000,00","22 435 000 000,00","4 832 000 000,00","525 000 000,00","-183 000 000,00","3 000 000,00","-37 000 000,00","17 386 000 000,00","0,00","0,00","17 386 000 000,00"
5045016560,2016,высокий,01.03.2002,Действующее,"95 000,00","0,00","0,00","0,00","14 570 000,00","0,00","67 650 000,00","819 000,00","3 571 000,00","86 705 000,00","6 280 000,00","1 732 000,00","7 625 000,00","0,00","271 000,00","108 000,00","16 016 000,00","102 721 000,00","2 893 000,00","0,00","297 000,00","591 000,00","0,00","78 887 000,00","82 668 000,00","2 451 000,00","600 000,00","877 000,00","0,00","600 000,00","16 125 000,00","0,00","19 453 000,00","102 581 000,00","49 671 000,00","52 910 000,00","24 770 000,00","9 268 000,00","18 872 000,00","0,00","5 432 000,00","61 000,00","3 762 000,00","7 005 000,00","21 000 000,00","3 811 000,00","44 000,00","826 000,00","393 000,00","39 000,00","16 717 000,00","0,00","0,00","16 717 000,00"
7826029447,2018,низкий,24.12.1998,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","596 000,00","0,00","2 365 000,00","0,00","10 000,00","0,00","2 971 000,00","2 971 000,00","0,00","0,00","0,00","0,00","0,00","0,00","165 000,00","0,00","0,00","0,00","0,00","0,00","2 806 000,00","0,00","2 806 000,00","7 903 000,00","7 792 000,00","111 000,00","0,00","0,00","111 000,00","0,00","0,00","0,00","0,00","23 000,00","88 000,00","18 000,00","0,00","0,00","0,00","0,00","70 000,00","0,00","0,00","0,00"
7826029447,2017,низкий,24.12.1998,Действующее,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","898 000,00","0,00","456 000,00","0,00","0,00","0,00","1 354 000,00","1 355 000,00","0,00","0,00","0,00","0,00","0,00","0,00","95 000,00","0,00","0,00","0,00","0,00","0,00","1 260 000,00","0,00","1 260 000,00","6 666 000,00","6 585 000,00","81 000,00","0,00","0,00","81 000,00","0,00","0,00","0,00","0,00","20 000,00","61 000,00","14 000,00","0,00","0,00","0,00","0,00","47 000,00","0,00","0,00","0,00"
